Customer_ID,Age,Location,Income_Level,Total_Transactions,Avg_Transaction_Value,Max_Transaction_Value,Min_Transaction_Value,Total_Spent,Active_Days,Last_Transaction_Days_Ago,Loyalty_Points_Earned,Referral_Count,App_Usage_Frequency,Support_Tickets_Raised,Issue_Resolution_Time,Customer_Satisfaction_Score,LTV,
2888,34,Urban,Middle,727,1622.3,6846.2,433.2,1179444.5,348,237,3534,4,Monthly,0,3.6,1,124523.3835,
2889,49,Rural,High,579,866.4,2713,87.1,501641,195,155,2027,18,Monthly,7,49.9,4,59534.78986,
2890,25,Rural,Low,229,5623.6,24189.2,683.7,1287797.8,268,198,3256,45,Monthly,3,19.2,10,149481.4647,
2891,40,Suburban,Middle,161,19418.7,33160.4,5354.3,3126408.5,76,107,3692,32,Weekly,16,17.6,8,328738.4666,
2892,17,Suburban,Low,427,11048.4,38767.6,1370.5,4717663,280,159,3415,23,Weekly,2,48.1,6,485777.0198,
2893,26,Rural,Low,122,5372.7,17841.2,911,655474.8,321,169,2900,42,Weekly,17,62.9,4,79122.46128,
2894,65,Urban,High,149,2660.4,6282.6,1040.6,396399,348,301,1967,22,Monthly,7,21.0,3,46537.50903,
2895,46,Urban,High,852,18404.5,56470.9,5376.9,15680605.2,80,258,2660,21,Daily,20,56.2,1,1575902.793,
2896,30,Suburban,Middle,705,7253.7,24344.2,2125.2,5113864.1,98,62,2252,35,Daily,20,63.9,10,527076.4621,
2897,24,Rural,Middle,743,6140.9,27989.8,2083.5,4562672.7,282,149,2026,45,Monthly,0,16.0,8,472521.8656,
2898,38,Urban,High,111,17160.7,20979.9,7128.7,1904836.5,118,162,4553,20,Monthly,8,66.1,2,201485.1112,
2899,34,Urban,High,657,12092,51917,1976.3,7944452.3,223,86,2734,17,Weekly,1,21.1,7,808152.5604,
2900,24,Suburban,Low,221,3381,16636.8,572.1,747208.9,252,13,1254,37,Monthly,9,16.5,3,81583.04864,
2901,50,Rural,Low,904,8436,33129,1253.3,7626140,80,275,1291,26,Weekly,13,26.6,5,771360.3864,
2902,36,Urban,Middle,64,18565.3,73321.7,8813.6,1188181.7,314,124,945,36,Weekly,0,17.2,6,129833.3857,
2903,24,Suburban,Middle,638,18025.1,33741.1,5964.8,11499987.9,170,358,1786,48,Monthly,9,41.7,3,1159258.743,
2904,43,Urban,High,730,1411.5,4364.8,193.5,1030391.2,157,104,488,24,Daily,7,34.6,6,111438.6772,
2905,61,Urban,Middle,796,5379.6,20570.2,1012.7,4282143.9,334,49,4135,38,Daily,2,48.6,7,445452.3532,
2906,66,Urban,Low,354,3099.2,10565.7,1209.4,1097131.9,328,3,4825,29,Monthly,12,52.4,10,130654.5851,
2907,22,Suburban,High,474,10680.9,27135.1,1192,5062744.8,2,250,747,42,Weekly,2,6.8,7,517182.7421,
2908,31,Rural,Low,909,15002.2,71417.4,5854.8,13636969.4,203,253,1622,13,Weekly,6,11.9,2,1369381.648,
2909,31,Suburban,High,748,5917.9,18084.8,2749.4,4426595.8,258,211,355,33,Daily,10,57.1,2,446322.5138,
2910,48,Rural,High,485,15162.3,73984.7,1858.2,7353735.7,251,71,2739,31,Weekly,13,5.7,3,745552.0341,
2911,19,Urban,Low,13,13377.6,43550.9,2335.3,173909.1,146,271,1615,30,Daily,6,47.8,7,30427.01007,
2912,19,Rural,Middle,934,14567.2,60796.5,1470.6,13605729.3,325,38,3590,48,Monthly,18,48.1,1,1373386.093,
2913,54,Urban,Middle,153,18965.4,75256.4,2723.7,2901704.9,275,153,2810,1,Monthly,14,53.3,8,302044.9209,
2914,55,Urban,Middle,239,8498,30960.7,2947.1,2031019.9,19,317,3148,46,Weekly,7,16.5,4,215873.0511,
2915,32,Suburban,Middle,190,6857.9,7254.6,808.7,1303007.6,252,215,715,38,Monthly,0,11.7,6,139792.5623,
2916,52,Urban,Low,663,13680.1,17917.1,3698.2,9069910.1,284,10,3930,34,Monthly,2,32.9,5,922557.264,
2917,54,Suburban,High,86,16153.1,53724.1,4867.9,1389163.8,331,100,4766,22,Weekly,7,4.0,1,151083.6185,
2918,67,Rural,Low,21,3837,17831,1775.2,80576.8,50,357,4496,5,Weekly,12,60.8,5,21136.09043,
2919,44,Rural,Middle,694,16937.5,57664.9,4907.1,11754641.7,311,298,4325,20,Daily,17,54.0,5,1190622.218,
2920,67,Urban,Middle,319,1166.5,2267.6,183.2,372104.3,137,234,3393,25,Monthly,6,63.8,7,52548.68492,
2921,51,Suburban,Low,158,137.8,314.3,29.7,21774.2,226,199,4162,29,Monthly,19,6.0,9,20829.68737,
2922,53,Urban,High,971,3177,11096,1171.9,3084826.9,221,174,1682,40,Weekly,5,66.4,9,324134.413,
2923,54,Suburban,Low,964,19573.6,66319.5,2835.2,18868909,113,217,3293,41,Monthly,7,54.7,1,1897638.304,
2924,65,Suburban,Low,481,10476.1,50524.1,2018.7,5038990.6,149,40,1446,29,Daily,3,9.0,5,513789.7636,
2925,52,Suburban,Low,879,940.9,2932.1,468.9,827035.8,48,186,1519,7,Daily,13,8.4,4,89290.2679,
2926,67,Rural,High,76,19943.5,48264.6,2038.5,1515709.2,58,280,4310,38,Weekly,18,64.9,7,169305.0191,
2927,50,Suburban,Low,329,14900.8,46192,2397.1,4902355.3,197,69,2537,32,Monthly,8,34.1,5,501553.657,
2928,22,Rural,Low,416,16761.7,69476.3,7332.8,6972876.1,225,249,4998,9,Daily,12,71.9,2,708520.9069,
2929,42,Suburban,Middle,203,4266.7,13488.9,599.7,866136.3,137,85,339,17,Monthly,11,46.1,4,92926.20725,
2930,43,Rural,Low,229,2117.9,4880.2,240.3,485006.9,195,168,111,47,Weekly,1,49.8,10,61180.59372,
2931,37,Rural,Middle,152,10306.5,24266.6,1530.8,1566595.3,206,29,4477,35,Weekly,5,34.2,4,171660.5577,
2932,29,Rural,Middle,775,15445.8,62204,5829.8,11970488.7,18,37,3737,40,Monthly,20,32.0,10,1216222.258,
2933,22,Urban,Middle,72,12759.2,16150.6,6344.5,918664.9,268,20,4181,49,Daily,19,57.9,3,105718.813,
2934,52,Suburban,High,225,12624.9,26499.9,4245.2,2840597.1,215,146,4456,10,Weekly,17,32.9,5,297802.0939,
2935,37,Urban,Middle,473,15144.4,24415,2267.5,7163277.9,206,260,483,43,Monthly,8,36.4,8,727302.8747,
2936,20,Suburban,Low,897,4548.1,21734.2,789.2,4079687.2,124,139,4569,7,Monthly,14,28.8,2,418893.2593,
2937,17,Suburban,Low,643,13233.8,18002.9,4169.6,8509314.4,16,255,880,0,Daily,20,14.9,2,854040.4939,
2938,42,Urban,Middle,360,7848.3,31650.1,3031.5,2825385.2,165,86,3102,7,Weekly,0,61.3,9,298258.4463,
2939,36,Rural,Middle,540,1404.4,4945.8,512.8,758361,148,52,167,4,Monthly,20,16.7,5,80440.52113,
2940,69,Suburban,Low,811,4050.8,14304.4,1336.3,3285223.7,276,299,3291,0,Weekly,6,22.4,2,335382.6515,
2941,53,Rural,Middle,609,15882.1,64381.9,7853.8,9672220.1,233,142,1735,2,Weekly,2,43.1,2,970449.9169,
2942,30,Urban,High,46,17919.7,46626.1,3211.4,824304.1,25,122,4462,26,Weekly,6,24.2,3,95651.13822,
2943,36,Rural,Middle,1,5663.6,14742.2,958.1,5663.6,268,151,1548,44,Monthly,12,26.1,9,15226.17372,
2944,25,Suburban,High,678,3815.3,8221.3,1692.6,2586783.7,365,333,4667,47,Monthly,8,1.3,6,276471.9993,
2945,38,Suburban,High,245,544.2,1845.5,117.7,133334.6,295,148,846,22,Daily,1,57.9,1,16867.49632,
2946,54,Suburban,High,219,18954.5,89450.3,4416.6,4151029.1,71,83,2952,43,Daily,11,36.1,10,434889.9973,
2947,20,Urban,Middle,614,13680.3,64241.6,4370.4,8399679.6,200,149,887,38,Weekly,1,14.9,3,846421.44,
2948,16,Suburban,High,291,19141,72962.6,4833.3,5570040.3,47,170,1916,39,Monthly,12,51.6,5,568300.5911,
2949,28,Urban,High,458,17278.3,79907.9,3715.8,7913482.1,25,325,1311,10,Weekly,0,47.6,4,797073.9306,
2950,36,Rural,Middle,204,6815.9,33085,3182.2,1390449.1,213,270,4053,44,Monthly,17,27.7,5,154904.7198,
2951,41,Suburban,High,202,2262.5,9458.3,343.2,457031.9,33,228,3126,10,Monthly,2,42.0,1,53802.59474,
2952,65,Suburban,Middle,566,9986.1,26276.9,2613.5,5652158.3,214,326,3314,35,Weekly,6,48.3,1,575921.0382,
2953,60,Suburban,Low,482,546,1601.4,55.2,263175.8,211,5,2200,37,Daily,2,5.4,2,35701.95246,
2954,36,Rural,High,792,3006.8,14207.4,1271.8,2381412.1,29,152,4264,30,Monthly,14,30.7,9,257957.4355,
2955,68,Suburban,Middle,511,4676.3,17209,782.7,2389598.6,259,221,1817,23,Weekly,11,38.3,3,245795.8685,
2956,33,Urban,Low,924,13316.3,57030.6,5449,12304238.5,39,157,3180,18,Daily,10,52.4,8,1245088.254,
2957,52,Rural,High,278,10202.5,14941,1626.7,2836281.3,260,258,2943,31,Daily,12,28.1,10,302405.6912,
2958,60,Rural,High,16,6055.4,10751.9,1614.9,96885.9,165,6,3936,39,Monthly,2,13.1,3,23492.59065,
2959,47,Rural,Middle,525,11299.7,26853,4421.3,5932353.2,95,290,3745,37,Weekly,17,7.4,3,606034.489,
2960,51,Rural,Low,356,2512.8,4404.8,523.5,894557.1,220,204,3845,16,Daily,14,58.5,9,107116.9568,
2961,32,Rural,Middle,356,15116.6,69927.3,3409.8,5381511.5,268,278,3742,49,Monthly,9,35.0,9,559435.5695,
2962,50,Urban,High,830,14243.6,26600.8,5226.4,11822173.4,118,134,1762,34,Weekly,19,17.3,2,1190190.682,
2963,64,Rural,High,939,4337.9,14005.9,759.5,4073277.3,66,323,1183,11,Monthly,3,58.1,8,417640.7567,
2964,26,Suburban,High,599,12131.8,16278.6,5831.9,7266928.6,193,77,2857,14,Weekly,4,58.6,9,740544.9429,
2965,36,Rural,High,78,10071,16313.5,1767.6,785539.5,320,346,3896,38,Monthly,11,47.2,7,94875.03325,
2966,67,Rural,Low,928,1225.7,2438.8,490.3,1137466.4,35,116,2376,12,Monthly,20,9.5,8,126447.6311,
2967,68,Rural,Low,67,5570.3,27470.3,2345.3,373209.9,175,201,2605,29,Weekly,18,22.5,1,45252.25215,
2968,41,Rural,Middle,859,19989.7,83721.8,4992.4,17171117.3,112,87,343,41,Monthly,15,63.7,2,1722296.475,
2969,19,Rural,Middle,723,1999.7,7387.4,324.9,1445796,308,68,634,18,Weekly,16,9.6,8,155002.2915,
2970,49,Urban,Middle,214,10133.2,47271.7,1685.8,2168496.7,290,101,1237,8,Daily,7,50.7,3,222409.3819,
2971,67,Urban,High,697,16988.2,81965.2,8395.2,11840762.7,340,162,3229,27,Daily,1,19.2,7,1200227.874,
2972,63,Rural,Middle,449,6020,16942.1,2348.8,2702993.9,80,313,4259,43,Monthly,15,3.4,7,289921.8596,
2973,33,Urban,Low,965,5221.6,12065.8,1462.1,5038810.9,111,71,4377,42,Weekly,14,49.9,8,524388.8303,
2974,55,Suburban,Middle,433,17817,40288.8,3615.8,7714740.7,92,173,2177,24,Daily,10,19.8,8,784626.6375,
2975,50,Rural,Middle,545,6103.6,6975.8,656.5,3326435.1,186,169,2923,39,Weekly,4,53.8,8,349857.8667,
2976,56,Suburban,Low,115,13033.4,27611.8,4798.7,1498835.4,41,103,1328,40,Daily,1,27.1,5,161229.3423,
2977,44,Suburban,Low,787,14808.9,35840.2,7149.2,11654570.1,87,228,2093,3,Weekly,6,16.6,1,1169402.249,
2978,67,Rural,High,420,15774.5,18102.7,2251.6,6625276.9,224,133,1236,36,Weekly,6,65.6,9,675970.3149,
2979,44,Suburban,Low,499,19895.2,90133.8,7993.8,9927727.3,51,60,1433,6,Daily,0,26.2,9,1005089.55,
2980,53,Suburban,Low,710,16065.8,70551.8,2591.3,11406724.7,126,145,4087,40,Daily,16,65.9,6,1156914.227,
2981,57,Suburban,Middle,380,13143.7,26366.3,5478.8,4994595.7,146,211,2001,3,Monthly,15,69.3,9,511246.1819,
2982,36,Rural,Low,143,17910.3,75406.7,4445.9,2561175.3,41,109,1856,22,Weekly,16,29.9,7,268036.8626,
2983,57,Rural,High,740,18115.8,75812,6971.4,13405718.1,355,193,1532,43,Monthly,10,52.0,4,1349477.854,
2984,28,Suburban,Middle,632,19463.6,45545.8,9157.9,12300993.6,363,357,2049,43,Daily,13,29.2,10,1248471.863,
2985,64,Rural,High,865,15531.5,58837.7,5405.8,13434782.7,24,183,4837,5,Daily,12,47.6,10,1362290.136,
2986,56,Rural,Low,24,3906.6,8436,1829.4,93758.3,303,9,1870,44,Weekly,2,55.8,4,21116.57509,
2987,32,Suburban,High,539,14199,18190.4,2754.7,7653273.8,284,132,1727,8,Weekly,19,46.3,1,769758.0464,
2988,24,Rural,High,945,1511.8,4564.5,742.7,1428667.6,36,74,4963,8,Daily,7,21.6,9,162259.7526,
2989,56,Urban,Low,75,6366.1,17527.8,2859.3,477455.9,277,96,2300,20,Monthly,11,22.9,6,58675.05569,
2990,16,Rural,Low,753,2325,3609.8,332.5,1750719.1,184,129,1495,2,Weekly,10,62.2,7,184257.9785,
2991,17,Urban,Middle,535,18999.4,56280.1,5042.7,10164653.7,325,343,2875,12,Weekly,11,41.0,2,1022949.621,
2992,63,Suburban,Middle,673,6781.7,32535.2,3192.9,4564080.5,154,222,88,37,Monthly,14,65.0,3,461649.4357,
2993,44,Rural,Middle,41,14267.2,56006.9,1872.5,584954.4,182,128,1928,17,Daily,20,30.7,4,65758.10412,
2994,48,Suburban,Low,750,11430.7,45213.8,3217.8,8572991.6,300,347,1038,45,Daily,3,19.7,3,866273.0969,
2995,25,Suburban,High,751,2159.2,8701.8,840.9,1621524,154,335,3236,30,Daily,9,44.2,10,180827.4412,
2996,65,Suburban,High,568,11231.3,44684,1273.4,6379364.5,150,7,1867,28,Daily,15,64.2,9,652563.7435,
2997,55,Suburban,Middle,413,13223.9,14276.6,5304.5,5461454.4,2,225,3995,1,Monthly,8,36.6,8,560139.1566,
2998,36,Suburban,Middle,415,17631.5,82846.4,4310.6,7317084.9,297,116,4713,30,Daily,16,20.7,2,745605.3045,
2999,43,Rural,Low,449,1411,6096.3,281.8,633544.4,54,103,1442,37,Weekly,12,16.7,9,76571.63649,
3000,26,Urban,High,610,5919.7,12421.5,1955.8,3611031.3,246,226,3905,6,Weekly,7,32.9,8,377404.1774,
3001,49,Rural,Middle,658,13849.9,44471.7,4400.6,9113231.2,46,53,3773,39,Weekly,7,61.7,4,924544.4768,
3002,23,Rural,Low,978,696.3,2409.2,313,680971,75,3,468,9,Monthly,2,21.3,3,71804.56873,
3003,37,Rural,Middle,774,4079,6231.9,1510.9,3157172,149,318,640,12,Monthly,20,40.3,4,320882.4547,
3004,23,Rural,Low,436,4381.2,8831.9,1177.4,1910212.5,3,32,3931,0,Weekly,12,13.3,2,198389.7518,
3005,64,Urban,High,552,13389.8,14635.1,4821.1,7391188.9,9,258,436,36,Daily,16,53.8,8,749415.7716,
3006,30,Rural,Low,705,5726.4,25515.5,2290.9,4037079.6,2,80,4300,24,Daily,15,33.6,6,418447.9018,
3007,32,Suburban,Middle,239,11995.9,13191,5697.2,2867024.2,238,124,955,29,Daily,1,17.9,10,300048.5857,
3008,38,Rural,Middle,42,19307.3,43920,7369.7,810907.2,28,337,4617,1,Daily,9,54.6,1,89033.87043,
3009,39,Rural,High,734,15866.9,20833.1,5038.5,11646324.6,290,309,3692,35,Weekly,2,52.7,7,1180796.944,
3010,60,Urban,High,708,6664.7,27496.2,1660.8,4718626.8,181,260,1685,23,Daily,1,3.4,4,479484.3586,
3011,34,Urban,Middle,800,9453.3,44429.7,4316.3,7562620.3,315,312,284,11,Monthly,0,32.4,4,760127.6954,
3012,20,Suburban,Middle,10,4021.5,13074.9,1677,40214.7,266,336,4932,4,Daily,1,43.1,5,17333.18523,
3013,47,Rural,Middle,747,324.2,505.3,42.4,242209.5,83,210,2484,14,Daily,1,19.2,8,36994.02516,
3014,59,Rural,High,837,5801.4,18753.9,2203.5,4855780.8,349,45,1162,41,Weekly,5,5.0,10,500186.0631,
3015,16,Rural,Middle,265,7394.5,30179.6,2333,1959536.7,253,309,4754,48,Daily,13,21.2,2,211171.8245,
3016,38,Suburban,High,581,11291.7,43740.3,1597.3,6560477.6,258,329,2962,45,Weekly,19,62.6,7,671704.5891,
3017,52,Urban,Middle,445,18881.9,74902.1,6155.2,8402442.1,48,272,1437,6,Weekly,9,25.1,9,852026.1818,
3018,23,Suburban,Low,139,18957.6,40127.4,3355.5,2635101.2,134,227,1571,1,Daily,19,56.9,8,273164.7729,
3019,28,Rural,Low,867,1411.3,1827.5,540.9,1223566.7,300,349,4009,2,Weekly,0,50.9,10,139265.2939,
3020,23,Urban,Middle,731,12296.8,19623.9,2599.3,8988936.8,199,113,4872,3,Monthly,12,69.1,10,916691.3334,
3021,38,Urban,Low,196,856.6,4130.7,137.2,167899.4,292,30,4742,47,Weekly,15,62.9,2,31290.88092,
3022,58,Suburban,High,74,12965.1,44782.3,1721.6,959420.4,136,276,389,15,Weekly,1,67.9,4,100728.4897,
3023,16,Urban,Low,615,2362.9,9242.7,700.2,1453173.8,83,362,2245,26,Daily,13,2.7,1,152624.694,
3024,60,Urban,Low,225,18928.6,87000.7,3404.4,4258933.3,266,214,556,21,Daily,18,22.1,4,430948.3208,
3025,66,Rural,High,635,17288.1,76258.3,7642.2,10977962.7,358,87,2000,2,Weekly,11,63.0,5,1106860.878,
3026,39,Rural,Low,102,456.4,855,46.2,46548,219,292,2504,48,Monthly,15,27.5,6,18213.42631,
3027,50,Urban,Low,264,15644.8,19278.2,6843.9,4130230.7,349,22,3525,16,Monthly,8,4.7,2,422040.6238,
3028,39,Urban,Middle,945,12721.6,59798,3923.8,12021896.3,19,21,1110,21,Weekly,10,66.9,5,1211035.897,
3029,32,Suburban,High,920,9912.4,48835.3,4647.5,9119435.7,18,176,4319,6,Weekly,20,33.1,5,923924.0824,
3030,20,Suburban,High,999,12056.7,39417.8,2192.4,12044606.7,179,261,1276,29,Weekly,11,4.7,4,1213096.788,
3031,35,Urban,Middle,161,13568.2,61784.3,1911.9,2184483.2,23,168,3266,7,Weekly,3,21.2,8,233259.6397,
3032,36,Rural,Middle,233,17690.3,34093.9,6191.3,4121841.1,315,221,1400,18,Daily,18,61.8,10,425986.2399,
3033,55,Urban,Low,491,15349.5,22167,5874.1,7536594.5,244,82,4225,6,Weekly,9,57.1,7,767306.7697,
3034,46,Urban,Low,787,11511.8,34527,2866.8,9059788.7,107,79,2035,0,Weekly,14,71.8,2,910166.969,
3035,61,Rural,Low,770,16494.1,70012.9,1739.7,12700431.6,131,301,1456,15,Monthly,16,32.2,8,1280163.181,
3036,51,Rural,Middle,311,19738.6,71426.3,5187,6138701.5,10,159,4634,49,Weekly,11,22.5,8,635290.9658,
3037,26,Suburban,High,651,6010.6,21333.4,1163.1,3912925.7,199,143,1352,39,Weekly,0,10.5,5,402690.4745,
3038,67,Suburban,Low,227,2377.2,2543.2,568.1,539631.1,305,314,931,30,Weekly,15,22.2,7,64418.22552,
3039,30,Suburban,Middle,273,14631.7,33213.4,4429,3994440.6,312,45,1884,38,Weekly,7,15.2,4,409804.563,
3040,34,Suburban,High,938,19572.1,93123.9,7455.7,18358668,90,236,2947,26,Weekly,18,48.4,5,1847559.287,
3041,22,Rural,Middle,317,2343,3601.3,1137,742715.6,144,170,4180,9,Monthly,8,55.4,3,85174.87031,
3042,66,Urban,Low,899,8639.8,33742.5,1361.6,7767205.5,295,225,4964,33,Daily,10,58.1,4,792957.3781,
3043,43,Suburban,Middle,86,1254.7,5065.7,466.7,107906.8,109,294,4302,46,Daily,16,54.4,4,27982.9648,
3044,66,Suburban,Middle,291,15532.9,61064.9,3002.3,4520066.2,352,307,411,13,Monthly,8,35.8,7,459959.2535,
3045,58,Rural,Middle,469,18974.7,94060.2,3572.6,8899128.3,204,280,3993,1,Weekly,19,28.9,10,907697.2239,
3046,20,Rural,Middle,729,9984.9,26328.5,3528.9,7278987.1,44,91,120,38,Monthly,10,8.1,10,739633.7077,
3047,20,Urban,High,871,8196.3,30562.3,3363.8,7139001.5,8,147,1480,21,Weekly,8,42.1,10,726655.8798,
3048,45,Urban,Low,578,18155.3,32218.8,8916.3,10493765.3,301,281,8,25,Daily,1,33.2,1,1050883.407,
3049,69,Rural,High,769,2676.4,6955.6,1090.7,2058177.7,353,70,4407,43,Daily,8,18.3,7,225537.1004,
3050,47,Suburban,Middle,647,17832.8,52896.3,2905.4,11537802.4,153,49,3275,4,Daily,10,58.0,5,1165361.647,
3051,23,Suburban,Middle,404,7848.6,14593,1492.5,3170833.9,17,17,4924,37,Weekly,0,51.5,8,337223.1158,
3052,25,Suburban,Low,427,11192.5,51790.6,4528,4779212.1,339,149,499,15,Weekly,19,41.3,8,486600.5552,
3053,53,Urban,Low,375,10570.6,40853,3285.3,3963959.7,237,43,2697,11,Monthly,4,15.2,6,406628.6211,
3054,62,Suburban,High,902,12323.4,26310.9,2688.5,11115728.2,335,212,4240,40,Weekly,17,41.5,3,1124817.731,
3055,47,Suburban,High,567,18843,29015,5440.2,10684006.5,56,204,4496,43,Weekly,7,15.5,2,1083304.335,
3056,63,Rural,Low,868,19023,40927.5,8863.9,16511989.5,44,205,2974,41,Daily,17,53.0,9,1667758.265,
3057,43,Suburban,High,755,16624.7,58052.3,6687.1,12551613.7,309,338,685,16,Weekly,8,13.2,8,1265739.373,
3058,32,Rural,Middle,252,3839,16529.2,1076,967419.5,241,63,754,24,Monthly,1,53.5,10,108549.6501,
3059,46,Suburban,Middle,533,6677,20115.6,3286.6,3558836.4,39,24,4578,23,Monthly,16,39.4,5,370872.2737,
3060,23,Urban,Low,307,9761.6,13763.7,4079.9,2996817,130,33,2147,10,Daily,10,70.3,10,313279.9796,
3061,55,Suburban,High,430,18110.2,36170.7,1853.5,7787370.6,98,209,2652,17,Weekly,13,34.2,3,787231.1302,
3062,40,Suburban,Middle,675,10422.1,24810.6,1510.6,7034909.3,281,273,4881,35,Daily,5,18.0,7,721578.7233,
3063,24,Rural,Low,868,19548.9,69292.1,6286.7,16968479,80,176,2314,2,Daily,4,60.6,2,1702083.156,
3064,17,Rural,High,264,19677,39089.8,4722.1,5194724,288,44,4601,18,Monthly,11,42.2,5,533352.745,
3065,30,Rural,Middle,68,11975.7,23181.5,5090,814347.6,335,153,4056,5,Daily,11,39.1,4,93660.83561,
3066,65,Suburban,High,107,17551.1,37643.8,8043.2,1877971.1,234,363,2297,22,Daily,9,8.5,5,197424.3438,
3067,18,Suburban,High,400,19984.5,67350,3922.2,7993784.8,334,355,4534,39,Monthly,2,28.0,10,819864.0972,
3068,64,Urban,High,579,16995.8,50486.5,6888.7,9840587.4,169,188,3679,6,Daily,18,1.3,5,995362.975,
3069,51,Suburban,Low,199,13141.7,57383.6,4128.6,2615188.6,79,285,386,46,Daily,19,16.3,1,265449.9552,
3070,19,Urban,Middle,192,16904.2,64096.2,4340.8,3245610.1,71,12,1485,43,Weekly,16,38.3,10,341281.2993,
3071,29,Rural,Low,514,1662.3,6096,689.4,854409.2,263,356,2543,46,Weekly,14,34.6,8,101053.711,
3072,56,Rural,Middle,769,12700.1,20556.3,4139.8,9766360.1,200,137,4711,8,Weekly,3,41.3,2,988435.3913,
3073,56,Rural,Middle,442,4338.3,5296.6,1536.2,1917517.7,211,86,4751,1,Weekly,5,62.6,9,209063.9168,
3074,40,Urban,Low,1,2330.1,7083.5,291,2330.1,18,53,136,46,Monthly,1,19.5,4,7444.923759,
3075,65,Suburban,Low,358,17858.5,22976.1,5971,6393341.7,273,61,2627,49,Monthly,11,49.1,8,655837.5131,
3076,25,Rural,Middle,115,12796.5,31429.1,2818.9,1471597.8,210,113,4268,44,Weekly,15,40.1,10,168418.6255,
3077,36,Suburban,Middle,903,4878.5,5388.1,1450.5,4405281.4,117,304,2049,47,Daily,6,59.3,3,451523.8277,
3078,51,Suburban,Middle,600,7741.8,13217,1461.7,4645066.9,104,108,856,46,Daily,16,20.0,5,473384.3852,
3079,27,Rural,High,197,19465.8,28059.4,6731.1,3834762.2,77,335,4593,10,Daily,13,71.3,1,394645.8409,
3080,42,Urban,Middle,981,17245,72497,2741.7,16917363.9,315,303,1143,2,Weekly,8,48.1,6,1698669.891,
3081,55,Suburban,Low,604,321.5,766.6,48,194174,11,67,2837,41,Daily,12,3.9,8,35026.12326,
3082,17,Rural,Low,274,19596.2,25776.6,3436.5,5369364.8,51,320,148,48,Monthly,17,1.3,4,543804.6968,
3083,69,Suburban,Low,856,7376.9,15210.6,3149.8,6314630,7,122,4950,29,Weekly,11,62.6,1,643462.4836,
3084,28,Suburban,Middle,160,13911.4,51906.7,1577.7,2225825.5,37,254,2266,7,Weekly,12,19.6,10,236377.5157,
3085,68,Suburban,Middle,173,14256.4,56776.7,5586.1,2466358,261,300,2563,36,Daily,15,17.8,10,264218.4607,
3086,47,Suburban,High,545,18234.6,26977.3,2235.6,9937841.7,62,5,569,20,Weekly,16,40.0,8,1003798.377,
3087,46,Suburban,High,458,17702.4,72832.2,5961.1,8107684,200,350,197,7,Daily,19,13.0,6,816799.6569,
3088,31,Urban,Low,585,5641.8,14004.2,2309.9,3300438.1,330,235,3445,46,Weekly,20,21.5,10,349784.0786,
3089,47,Urban,High,433,12874.3,47860.5,2477.4,5574560.7,90,335,3097,10,Daily,10,37.6,8,570822.0522,
3090,47,Rural,High,929,7880.2,29046.6,1405.7,7320679.2,79,39,2505,40,Daily,4,70.7,2,741791.0176,
3091,49,Urban,Low,481,10515.6,43896.1,2267.9,5058012.9,55,200,2756,33,Daily,14,11.9,6,518761.2585,
3092,26,Urban,Middle,455,11098,42047.4,4215.5,5049600.8,221,170,4006,38,Daily,0,4.0,2,517450.9415,
3093,25,Urban,High,196,7932.9,9166.3,1601.9,1554849.5,92,358,711,15,Daily,16,51.3,6,164163.5682,
3094,30,Suburban,Middle,796,9283.2,28573.1,2791.5,7389460.2,74,348,926,6,Monthly,17,44.8,6,745268.9832,
3095,32,Suburban,Low,599,4174.8,6949.8,642,2500682.4,56,21,3769,3,Monthly,8,23.2,10,265730.0388,
3096,55,Rural,Low,309,12156.9,59323.7,3458.4,3756467,232,175,4270,31,Daily,16,20.8,7,393620.5491,
3097,33,Rural,High,736,15181.6,30717.5,5311.9,11173662.5,179,74,4374,36,Monthly,2,62.6,1,1128748.17,
3098,24,Rural,Low,556,8600.5,23053.1,1107.1,4781892.8,61,284,207,45,Daily,7,23.8,1,482825.3554,
3099,40,Suburban,Low,848,19553.8,34938.9,8333.2,16581643.6,360,149,4870,21,Daily,10,43.1,1,1670694.289,
3100,55,Urban,Low,494,1154,1775.2,548.1,570054.2,117,113,2352,6,Monthly,16,31.2,5,66314.42394,
3101,29,Urban,High,439,11787.3,40120.7,2091.3,5174634.4,78,284,2775,12,Monthly,15,38.4,1,525022.0571,
3102,40,Suburban,High,650,11676.2,34710,4714.5,7589516.6,236,86,991,17,Daily,19,64.1,3,763667.4975,
3103,65,Rural,High,782,735.6,1837.9,165.8,575210,33,102,3426,41,Monthly,13,32.8,1,68982.41209,
3104,37,Rural,Low,359,4499.2,6036.4,1667.8,1615197.6,55,19,2078,33,Weekly,16,59.6,7,175564.7833,
3105,67,Rural,Middle,36,18111.8,71430,4033,652024.7,243,63,124,12,Monthly,6,43.8,8,74129.12241,
3106,45,Suburban,Low,34,10894.8,11150,4847.5,370424.4,274,116,4526,33,Daily,10,26.8,4,52829.11402,
3107,35,Rural,High,88,8733.4,24721,2085.9,768535.1,74,180,860,28,Weekly,16,2.8,9,88688.63158,
3108,36,Rural,Middle,658,8315.8,29357.1,3655.1,5471779.3,21,38,707,46,Monthly,12,48.4,8,559595.4232,
